Administrative,Informational,Informational_Duration,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Revenue,TotalPages,DurationPerPage,PagesPerMinute,ProductShare,DurationPerProduct,BounceExitDiff,Bounce_x_Exit,ValuePerProduct,PageValuePerTime,SessionQuality,PurchaseIntent,ActivityScore,HasPageValue,IsReturningVisitor,MonthNum,Month_sin,Month_cos,ProductRelated_Duration_log,Administrative_Duration_log,TotalDuration_log,EngagementScore_log,PurchaseIntent_log,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_Other,VisitorType_Returning_Visitor
24,6,529.7,178,0.003939056,0.015263169,6.149343862,0.4,0,0,208,24.689448764114832,2.3907611830810653,0.8516746411483254,24.243209067039107,0.011324113,6.0122477428463996e-05,0.03435387632402235,0.0011914805114390241,6.125121252164326,1094.583207436,386,1,1,5,0.49999999999999994,-0.8660254037844387,8.375752758453565,5.676275498515715,8.548904004905072,13.886249240198453,6.999042109995081,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,10,0.09,0.096666667,0.0,0.4,0,0,10,13.5,2.8776978417266186,0.9090909090909091,13.5,0.006666667000000001,0.00870000003,0.0,0.0,0.0,0.0,20,0,1,5,0.49999999999999994,-0.8660254037844387,5.0072963928307415,0.0,5.0072963928307415,7.303843225277705,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,14,0.0,0.015384615,0.0,0.0,1,0,14,27.788888886666665,1.761621810678897,0.9333333333333333,27.788888886666665,0.015384615,0.0,0.0,0.0,0.0,0.0,28,0,0,5,0.49999999999999994,-0.8660254037844387,6.0350826288504615,0.0,6.0350826288504615,8.671915136531833,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0,16,0.0375,0.054166667,0.0,0.0,0,0,20,13.969841271428571,3.3959060462790394,0.7619047619047619,12.550980394117646,0.016666667000000003,0.0020312500125,0.0,0.0,0.0,0.0,36,0,1,5,0.49999999999999994,-0.8660254037844387,5.367687944628204,4.394449154672439,5.684826155919884,8.677325943034647,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,11,0.0,0.018181818,54.53454545,0.0,0,1,13,32.642857142857146,1.5087040618955512,0.7857142857142857,36.666666666666664,0.018181818,0.0,4.544545454166667,0.11907105993449782,54.53454545,599.8799999500001,24,1,0,5,0.49999999999999994,-0.8660254037844387,6.089044875446846,2.8903717578961645,6.126869184114185,8.689801056022553,6.398395247294546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,46,0.005925926,0.020148148,0.0,0.8,0,0,47,23.159722229166665,2.4068278798273606,0.9583333333333334,23.56737589361702,0.014222222000000001,0.000119396434085048,0.0,0.0,0.0,0.0,93,0,1,5,0.49999999999999994,-0.8660254037844387,7.010913371385425,1.6094379124341003,7.014514815853251,10.86378241087485,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,36,0.008333333,0.040740741,0.0,0.4,0,0,36,50.04954954054054,1.1298055969191536,0.972972972972973,50.04954954054054,0.032407408,0.000339506161419753,0.0,0.0,0.0,0.0,72,0,1,5,0.49999999999999994,-0.8660254037844387,7.524471277825655,0.0,7.524471277825655,11.107465356669564,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,28.0,19,0.021052632,0.052631579,11.38642105,0.0,1,1,20,54.6793650952381,0.9931582429394288,0.9047619047619048,56.01333335,0.031578946999999996,0.001108033264265928,0.5693210525,0.009907553553017125,11.146706917837296,216.34199994999997,39,1,1,5,0.49999999999999994,-0.8660254037844387,7.022214277922505,0.0,7.0468793370828084,10.041784654730495,5.381472149534026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,16,0.0,0.005882353,30.57647059,0.0,0,1,18,99.9350877368421,0.5513673569165347,0.8421052631578947,71.51568629411766,0.005882353,0.0,1.7986159170588234,0.016094855816311676,30.57647059,489.22352944,34,1,0,5,0.49999999999999994,-0.8660254037844387,7.103952346585641,6.52795791762255,7.549486350771049,10.439360847978381,6.194861469615668,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,38.0,10,0.018181818,0.036363636,0.0,0.0,1,0,11,29.083333333333332,1.6136919315403424,0.8333333333333334,28.272727272727273,0.018181818,0.0006611570115702479,0.0,0.0,0.0,0.0,21,0,1,5,0.49999999999999994,-0.8660254037844387,5.7430031878094825,0.0,5.857933154483459,8.253227645581772,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,48,0.004255319,0.005319149,0.0,0.0,0,0,50,50.45261437254902,1.139348672486546,0.9411764705882353,52.28741495918367,0.00106383,2.2634675803530996e-05,0.0,0.0,0.0,0.0,98,0,1,5,0.49999999999999994,-0.8660254037844387,7.8489662396864635,2.4849066497880004,7.853248762534891,11.764890977416497,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,39,0.0,0.015789474,11.33463158,0.0,0,0,39,70.685714275,0.8104096577494176,0.975,70.685714275,0.015789474,0.0,0.2833657895,0.00400739537714138,11.33463158,442.05063162,78,1,1,5,0.49999999999999994,-0.8660254037844387,7.947476561149863,0.0,7.947476561149863,11.610693660187083,6.093684056110171,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3,135.5,69,0.004761905,0.00985167,0.0,0.0,0,0,76,49.65498658441558,1.1742184980481734,0.8961038961038961,51.384770957142855,0.005089765,4.691271663135e-05,0.0,0.0,0.0,0.0,145,0,1,5,0.49999999999999994,-0.8660254037844387,8.188115061646123,4.5217885770490405,8.249165752826489,12.57964102369493,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,503.25,61,0.0,0.013347763,1.036090909,0.0,0,0,65,37.865476196969695,1.5239605107460497,0.9242424242424242,30.326958532258065,0.013347763,0.0,0.016711143693548387,0.0004144162347404127,1.036090909,63.201545448999994,126,1,1,5,0.49999999999999994,-0.8660254037844387,7.539703119262875,4.758749273916392,7.82409458127673,11.9980879465771,4.162027282820509,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,5,0.0,0.04,0.0,0.0,0,0,5,41.5,0.9708737864077669,0.8333333333333334,41.5,0.04,0.0,0.0,0.0,0.0,0.0,10,0,1,5,0.49999999999999994,-0.8660254037844387,5.521460917862246,0.0,5.521460917862246,7.1276936993473985,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,39.0,4,0.0,0.011111111,0.0,0.0,0,0,12,19.628205125384618,2.2845055528834433,0.3076923076923077,9.066666666,0.011111111,0.0,0.0,0.0,0.0,0.0,16,0,1,5,0.49999999999999994,-0.8660254037844387,3.8358616443906395,5.146525014594919,5.5458282741674045,8.027150106689126,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,725.5,101,0.009444444,0.010481956,20.62474136,0.0,1,1,110,49.60630630630631,1.1857068429657043,0.9099099099099099,46.21372549019608,0.0010375120000000009,9.8996246452464e-05,0.20220334666666667,0.003744982361592795,20.429952145210997,2083.09887736,211,1,1,5,0.49999999999999994,-0.8660254037844387,8.458461776352415,4.219507705176107,8.613829763900013,13.314130187025969,7.64209184769783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,4,0.2,0.2,0.0,0.2,0,0,4,0.0,4.0,0.8,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,8,0,1,5,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0.0,106,0.001886792,0.014426543,1.324135445,0.0,0,0,106,18.455164457943926,3.125763936890478,0.9906542056074766,18.455164457943926,0.012539751,2.7219885920056e-05,0.01237509761682243,0.0006702099025484047,1.3216370768354577,140.35835717,212,1,1,5,0.49999999999999994,-0.8660254037844387,7.588679359389316,0.0,7.588679359389316,12.251616953708686,4.951298206339495,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,3,0.066666667,0.1,0.0,0.6,0,0,3,5.75,2.1686746987951806,0.75,5.75,0.03333333300000001,0.006666666700000001,0.0,0.0,0.0,0.0,6,0,1,5,0.49999999999999994,-0.8660254037844387,3.1780538303479458,0.0,3.1780538303479458,4.248495242049359,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,25,0.016,0.054666667,0.0,0.4,0,0,25,36.92307692307692,1.4705882352941178,0.9615384615384616,36.92307692307692,0.038666667,0.0008746666720000001,0.0,0.0,0.0,0.0,50,0,1,5,0.49999999999999994,-0.8660254037844387,6.8679744089702925,0.0,6.8679744089702925,10.085850775128717,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,31,0.0,0.031182796,0.0,0.0,0,0,31,37.16666665625,1.4887940238764126,0.96875,37.16666665625,0.031182796,0.0,0.0,0.0,0.0,0.0,62,0,1,5,0.49999999999999994,-0.8660254037844387,7.0819886586463054,0.0,7.0819886586463054,10.515162531680952,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,63,0.0265625,0.059895833,0.0,0.8,0,0,63,15.953125,3.496762257169288,0.984375,15.953125,0.03333333300000001,0.0015909830640625001,0.0,0.0,0.0,0.0,126,0,1,5,0.49999999999999994,-0.8660254037844387,6.92951677076365,0.0,6.92951677076365,11.071688090973915,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,48,0.008571429,0.025088095,5.540024667,0.6,0,1,50,19.86116204117647,2.7961097357278777,0.9411764705882353,19.804474777551018,0.016516666,0.00021504082503775502,0.11306172789795918,0.005463970222439331,5.492538738908561,265.921184016,98,1,1,5,0.49999999999999994,-0.8660254037844387,6.878758160989457,3.7727609380946383,6.921578559778037,10.832634551413426,5.586953423871514,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,11,0.0,0.018181818,0.0,0.0,0,0,11,42.277777775,1.163337250362123,0.9166666666666666,42.277777775,0.018181818,0.0,0.0,0.0,0.0,0.0,22,0,1,5,0.49999999999999994,-0.8660254037844387,6.231137400307828,0.0,6.231137400307828,8.627242696494504,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,14,0.0,0.041176471,0.0,0.0,0,0,16,12.176470588235293,3.595505617977528,0.8235294117647058,13.533333333333333,0.041176471,0.0,0.0,0.0,0.0,0.0,30,0,1,5,0.49999999999999994,-0.8660254037844387,5.318119993844216,1.6094379124341003,5.337538079701318,8.105609402299896,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,13.0,42,0.036601307,0.055504202,3.554847806,0.0,0,0,52,27.82803642264151,2.0327243466144163,0.7924528301886793,31.545519976744185,0.018902895000000003,0.002031526337192014,0.08267087920930233,0.002408619618073432,3.424735730114318,149.303607852,94,1,1,5,0.49999999999999994,-0.8660254037844387,7.213368639896694,4.66747406905579,7.29701371924711,11.247592687775787,5.0126573008088195,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0.0,2,0.0,0.066666667,0.0,0.0,0,0,3,6.75,2.0689655172413794,0.5,1.6666666666666667,0.066666667,0.0,0.0,0.0,0.0,0.0,5,0,1,5,0.49999999999999994,-0.8660254037844387,1.791759469228055,3.1354942159291497,3.332204510175204,4.406719247264253,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,46,0.0,0.000555556,0.0,0.0,0,0,46,49.11195542553191,1.1654116439456894,0.9787234042553191,49.11195542553191,0.000555556,0.0,0.0,0.0,0.0,0.0,92,0,0,5,0.49999999999999994,-0.8660254037844387,7.7446832308129006,0.0,7.7446832308129006,11.57290091263636,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,14.0,37,0.0,0.027027027,67.73686486,0.0,0,0,39,25.688928572500004,2.151611081106348,0.925,24.619924813157894,0.027027027,0.0,1.7825490752631579,0.06585619994725525,67.73686486,2506.2639998199998,76,1,1,5,0.49999999999999994,-0.8660254037844387,6.842210537534664,4.3694478524670215,6.93591226700516,10.598526157552046,7.8269473976878965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0.0,7,0.013333333,0.06,0.0,1.0,1,0,15,17.90104166875,2.5980274233728142,0.4375,11.09375,0.046666666999999995,0.0007999999799999999,0.0,0.0,0.0,0.0,22,0,1,5,0.49999999999999994,-0.8660254037844387,4.497028027368389,5.291628378565026,5.660932963264816,8.36573056232462,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,58.5,33,0.0,0.007830405,0.0,0.0,0,0,38,52.65927961538462,1.0786711257133217,0.8461538461538461,54.329761911764706,0.007830405,0.0,0.0,0.0,0.0,0.0,71,0,1,5,0.49999999999999994,-0.8660254037844387,7.52197391283564,5.003946305945459,7.627890924888376,11.265003093596764,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,15,0.023809524,0.066666667,0.0,1.0,1,0,15,13.5,3.2608695652173916,0.9375,13.5,0.042857143,0.001587301607936508,0.0,0.0,0.0,0.0,30,0,1,5,0.49999999999999994,-0.8660254037844387,5.37989735354046,0.0,5.37989735354046,8.083637203141548,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,8,0.075,0.1,0.0,0.0,0,0,10,10.818181818181818,3.35195530726257,0.7272727272727273,13.222222222222221,0.02500000000000001,0.0075,0.0,0.0,0.0,0.0,18,0,1,5,0.49999999999999994,-0.8660254037844387,4.787491742782046,0.0,4.787491742782046,7.0825485693553,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.0,22,0.008695652,0.01516165,0.0,0.0,0,0,24,17.9113333332,2.83585518759862,0.88,18.269565217391303,0.006465998000000001,0.0001318404321458,0.0,0.0,0.0,0.0,46,0,1,5,0.49999999999999994,-0.8660254037844387,6.04310778025982,3.3528237972613213,6.106540217444951,9.282456361441668,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,4,0.1,0.15,0.0,0.0,0,0,4,9.4,2.2429906542056077,0.8,9.4,0.04999999999999999,0.015,0.0,0.0,0.0,0.0,8,0,1,5,0.49999999999999994,-0.8660254037844387,3.871201010907891,0.0,3.871201010907891,5.241747015059643,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,5,0.08,0.093333333,0.0,0.4,0,0,5,18.25,1.7699115044247786,0.8333333333333334,18.25,0.013333333000000003,0.00746666664,0.0,0.0,0.0,0.0,10,0,1,5,0.49999999999999994,-0.8660254037844387,4.705015520957808,0.0,4.705015520957808,6.307187279715285,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,23.0,52,0.009615385,0.024839744,0.0,0.0,0,0,54,76.19069263636364,0.7622653981342349,0.9454545454545454,78.6318508490566,0.015224359,0.00023884370186144,0.0,0.0,0.0,0.0,106,0,1,5,0.49999999999999994,-0.8660254037844387,8.335308681903205,0.0,8.340811103801899,12.329560962319032,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,36.0,23,0.016,0.025,30.3236,0.6,0,1,26,25.79276895925926,2.0623878623945506,0.8518518518518519,27.516865079166667,0.009000000000000001,0.0004,1.2634833333333333,0.043480632276422654,29.8384224,697.4428,49,1,1,5,0.49999999999999994,-0.8660254037844387,6.494366000249625,0.0,6.5473659622939495,9.804082810960237,6.548853285580087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,25,0.004,0.041777778,0.0,0.0,0,0,25,14.448534800000001,3.4430368675191088,0.9615384615384616,14.448534800000001,0.037777778,0.00016711111200000002,0.0,0.0,0.0,0.0,50,0,1,5,0.49999999999999994,-0.8660254037844387,5.93134798083447,0.0,5.93134798083447,9.147671847437934,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,38.0,46,0.004444444,0.01558385,0.0,0.0,1,0,48,22.70309214285714,2.456391554920717,0.9387755102040817,22.56279819148936,0.011139406000000001,6.92615486294e-05,0.0,0.0,0.0,0.0,94,0,1,5,0.49999999999999994,-0.8660254037844387,6.967392604169846,2.70805020110221,7.015219942866602,10.885541169208674,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,3,0.1,0.166666667,0.0,0.6,0,0,3,4.25,2.337662337662338,0.75,4.25,0.06666666699999999,0.0166666667,0.0,0.0,0.0,0.0,6,0,1,5,0.49999999999999994,-0.8660254037844387,2.8903717578961645,0.0,2.8903717578961645,3.9512437185814275,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,7,0.0,0.00952381,0.0,0.0,0,0,7,22.5,1.75,0.875,22.5,0.00952381,0.0,0.0,0.0,0.0,0.0,14,0,1,5,0.49999999999999994,-0.8660254037844387,5.198497031265826,0.0,5.198497031265826,7.13966033596492,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,9,0.066666667,0.088888889,0.0,0.8,0,0,9,11.3,3.121387283236994,0.9,11.3,0.022222222,0.005925925962962963,0.0,0.0,0.0,0.0,18,0,1,5,0.49999999999999994,-0.8660254037844387,4.736198448394496,0.0,4.736198448394496,6.925595197110468,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0.0,43,0.0,0.009761905,0.0,0.0,0,0,48,19.523809523877553,2.832786885236614,0.8775510204081632,19.886363636363637,0.009761905,0.0,0.0,0.0,0.0,0.0,91,0,1,5,0.49999999999999994,-0.8660254037844387,6.775366090936392,4.414816457537195,6.86449977031466,10.734677807763301,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,15,0.014285714,0.061904762,0.0,0.6,0,0,15,79.34375,0.6769462203836029,0.9375,79.34375,0.047619048000000004,0.000884353725170068,0.0,0.0,0.0,0.0,30,0,1,5,0.49999999999999994,-0.8660254037844387,7.1471658027602185,0.0,7.1471658027602185,9.854481114981294,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,20,0.01,0.038333333,0.0,0.0,0,0,20,108.6111110952381,0.5126379495212016,0.9523809523809523,108.6111110952381,0.028333332999999995,0.00038333333,0.0,0.0,0.0,0.0,40,0,1,5,0.49999999999999994,-0.8660254037844387,7.7327344922596195,0.0,7.7327344922596195,10.728050347226498,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,2,0.0,0.1,0.0,0.0,0,0,2,3.6666666666666665,1.6901408450704225,0.6666666666666666,3.6666666666666665,0.1,0.0,0.0,0.0,0.0,0.0,4,0,1,5,0.49999999999999994,-0.8660254037844387,2.4849066497880004,0.0,2.4849066497880004,3.1354942159291497,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.0,66,0.003030303,0.012121212,11.96954545,0.0,0,0,69,37.56709957142857,1.5392068497589897,0.9428571428571428,38.547715970149255,0.009090909,3.6730945087236e-05,0.17864993208955224,0.004549952193847701,11.933274100514229,789.9899997,135,1,1,5,0.49999999999999994,-0.8660254037844387,7.856976586353806,3.871201010907891,7.87500409766806,12.108735913770879,6.673285325083437,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,18.0,9,0.0,0.04,17.2704,0.0,0,1,12,47.76923076923077,1.0572687224669604,0.6923076923076923,54.8,0.04,0.0,1.72704,0.027765916398713824,17.2704,155.43359999999998,21,1,1,5,0.49999999999999994,-0.8660254037844387,6.3080984415095305,4.02535169073515,6.432940092739179,8.916371914881694,5.052631638797334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.0,21,0.016,0.032,21.5952,0.0,0,0,24,100.66,0.558897729477974,0.84,93.02272727272727,0.016,0.000512,0.9815999999999999,0.008578033763654418,21.2496768,453.4992,45,1,1,5,0.49999999999999994,-0.8660254037844387,7.624374815727225,6.154858094016418,7.831021624592718,11.008694713815196,6.119196153439967,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,14,0.014285714,0.052380952,0.0,0.6,0,0,14,168.7,0.3242617255356109,0.9333333333333333,168.7,0.038095238000000003,0.000748299299319728,0.0,0.0,0.0,0.0,28,0,1,5,0.49999999999999994,-0.8660254037844387,7.836567291409964,0.0,7.836567291409964,10.475257746929474,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
